"DIM2","Näitaja","DIM3","Tegevusala (EMTAK 2008)","DIM4","Tööga hõivatud isikute arv","DIM5","Turvalisus","TIME","Vaatlusperiood","Value","Flag Codes","Flags"
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","19","IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja","2019","2019",91.7,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","20","IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad","2019","2019",50,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","21","IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja","2019","2019",29.2,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","22","IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja","2019","2019",33.3,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","23","IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja","2019","2019",58.3,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","24","Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta","2019","2019",54.2,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","25","Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta","2019","2019",16.7,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","26","Turvapoliitikat muudeti viimati viimase 12 kuu jooksul","2019","2019",41.7,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","27","Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi","2019","2019",4.2,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","28","Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi","2019","2019",8.3,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","29","Turvapoliitikat muudeti viimati viimase 24 kuu jooksul","2019","2019",45.8,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","30","Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad","2019","2019",16.7,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","31","Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine","2019","2019",0,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","32","Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke","2019","2019",4.2,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","33","Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga","2019","2019",20.8,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","34","Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga","2019","2019",79.2,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","5","100-249","35","Kindlustus IKT turvaintsidentide vastu","2019","2019",4.2,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","1","Tugev paroolide autentimine","2019","2019",100,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","2","Värskeimate tarkvara versioonide kasutamine","2019","2019",100,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","3","Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks","2019","2019",20,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","4","Andmete, dokumentide, e-kirjade krüpteerimine","2019","2019",20,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","5","Andmete varundamine eraldi keskkonda","2019","2019",100,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","6","Võrgujuurdepääsu kontroll","2019","2019",100,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","7","VPNi kasutamine","2019","2019",100,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","8","Turvaintsidendi logifailide kopeerimine ja säilitamine analüüsiks","2019","2019",80,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","9","IKT riskianalüüside teostamine","2019","2019",80,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","10","IKT turvatestid","2019","2019",80,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","11","Kasutatakse IKT turvalisuse meetodeid","2019","2019",100,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","12","Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine","2019","2019",60,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","13","Kohustuslikud koolitused, kohustusliku materjali lugemine","2019","2019",60,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","14","IKT turvalisusega seonduv on fikseeritud lepingus","2019","2019",80,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","15","Töötajaid teavitatakse IKT turvalisusest eri viisidel","2019","2019",80,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","16","IKT turvalisuse teemadest ei teavitata","2019","2019",20,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","17","IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad","2019","2019",60,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","18","IKT turvalisuse tegevusi teostab väline teenusepakkuja","2019","2019",80,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","19","IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja","2019","2019",100,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","20","IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad","2019","2019",40,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","21","IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja","2019","2019",20,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","22","IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja","2019","2019",40,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","23","IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja","2019","2019",80,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","24","Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta","2019","2019",40,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","25","Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta","2019","2019",20,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","26","Turvapoliitikat muudeti viimati viimase 12 kuu jooksul","2019","2019",40,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","27","Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi","2019","2019",0,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","28","Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi","2019","2019",0,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","29","Turvapoliitikat muudeti viimati viimase 24 kuu jooksul","2019","2019",40,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","30","Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad","2019","2019",0,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","31","Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine","2019","2019",0,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","32","Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke","2019","2019",0,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","33","Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga","2019","2019",0,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","34","Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga","2019","2019",100,,
"1","Ettevõtete osatähtsus, %","13","Mööblitootmine ja muu tootmine ning masinate ja seadmete remont ja paigaldus","6","250 ja enam","35","Kindlustus IKT turvaintsidentide vastu","2019","2019",0,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","1","Tugev paroolide autentimine","2019","2019",73,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","2","Värskeimate tarkvara versioonide kasutamine","2019","2019",79.4,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","3","Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks","2019","2019",6.2,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","4","Andmete, dokumentide, e-kirjade krüpteerimine","2019","2019",42.6,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","5","Andmete varundamine eraldi keskkonda","2019","2019",78.4,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","6","Võrgujuurdepääsu kontroll","2019","2019",72.5,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","7","VPNi kasutamine","2019","2019",52.1,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","8","Turvaintsidendi logifailide kopeerimine ja säilitamine analüüsiks","2019","2019",52.3,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","9","IKT riskianalüüside teostamine","2019","2019",32.4,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","10","IKT turvatestid","2019","2019",34.6,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","11","Kasutatakse IKT turvalisuse meetodeid","2019","2019",94.6,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","12","Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine","2019","2019",59.9,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","13","Kohustuslikud koolitused, kohustusliku materjali lugemine","2019","2019",54.7,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","14","IKT turvalisusega seonduv on fikseeritud lepingus","2019","2019",48.8,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","15","Töötajaid teavitatakse IKT turvalisusest eri viisidel","2019","2019",76.2,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","16","IKT turvalisuse teemadest ei teavitata","2019","2019",23.8,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","17","IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad","2019","2019",59.6,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","18","IKT turvalisuse tegevusi teostab väline teenusepakkuja","2019","2019",55.5,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","19","IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja","2019","2019",87.4,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","20","IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad","2019","2019",54.4,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","21","IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja","2019","2019",25.1,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","22","IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja","2019","2019",33.1,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","23","IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja","2019","2019",51.1,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","24","Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta","2019","2019",40.4,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","25","Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta","2019","2019",22.8,,
"1","Ettevõtete osatähtsus, %","14","Elektrienergia, gaasi, auru ja konditsioneeritud õhuga varustamine","1","Kokku","26","Turvapoliitikat muudeti viimati viimase 12 kuu jooksul","2019","2019",26.2,,
