Näitaja;Tegevusala;Tööga hõivatud isikute arv;DIM5;Turvalisus;TIME;Vaatlusperiood;ValueStr;Value
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;23;IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja;2019;2019;36.5;36,5
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;24;Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta;2019;2019;12.7;12,7
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;25;Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta;2019;2019;0;0
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;26;Turvapoliitikat muudeti viimati viimase 12 kuu jooksul;2019;2019;7.9;7,9
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;27;Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi;2019;2019;1.6;1,6
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;28;Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi;2019;2019;3.2;3,2
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;29;Turvapoliitikat muudeti viimati viimase 24 kuu jooksul;2019;2019;9.5;9,5
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;30;Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad;2019;2019;1.6;1,6
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;31;Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine;2019;2019;1.6;1,6
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;32;Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke;2019;2019;3.2;3,2
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;33;Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga;2019;2019;3.2;3,2
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;34;Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga;2019;2019;96.8;96,8
Ettevõtete osatähtsus, %;Veondus ja laondus;10-19;35;Kindlustus IKT turvaintsidentide vastu;2019;2019;6.3;6,3
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;1;Tugev paroolide autentimine;2019;2019;62.2;62,2
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;2;Värskeimate tarkvara versioonide kasutamine;2019;2019;75.7;75,7
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;3;Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks;2019;2019;5.4;5,4
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;4;Andmete, dokumentide, e-kirjade krüpteerimine;2019;2019;35.1;35,1
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;5;Andmete varundamine eraldi keskkonda;2019;2019;51.4;51,4
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;6;Võrgujuurdepääsu kontroll;2019;2019;43.2;43,2
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;7;VPNi kasutamine;2019;2019;35.1;35,1
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;8;Turvaintsidendi logifailide kopeerimine ja säilitamine analüüsiks;2019;2019;32.4;32,4
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;9;IKT riskianalüüside teostamine;2019;2019;16.2;16,2
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;10;IKT turvatestid;2019;2019;21.6;21,6
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;11;Kasutatakse IKT turvalisuse meetodeid;2019;2019;89.2;89,2
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;12;Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine;2019;2019;32.4;32,4
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;13;Kohustuslikud koolitused, kohustusliku materjali lugemine;2019;2019;29.7;29,7
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;14;IKT turvalisusega seonduv on fikseeritud lepingus;2019;2019;24.3;24,3
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;15;Töötajaid teavitatakse IKT turvalisusest eri viisidel;2019;2019;45.9;45,9
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;16;IKT turvalisuse teemadest ei teavitata;2019;2019;54.1;54,1
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;17;IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad;2019;2019;35.1;35,1
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;18;IKT turvalisuse tegevusi teostab väline teenusepakkuja;2019;2019;54.1;54,1
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;19;IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja;2019;2019;83.8;83,8
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;20;IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad;2019;2019;29.7;29,7
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;21;IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja;2019;2019;21.6;21,6
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;22;IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja;2019;2019;10.8;10,8
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;23;IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja;2019;2019;43.2;43,2
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;24;Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta;2019;2019;27;27
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;25;Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta;2019;2019;5.4;5,4
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;26;Turvapoliitikat muudeti viimati viimase 12 kuu jooksul;2019;2019;8.1;8,1
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;27;Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi;2019;2019;13.5;13,5
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;28;Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi;2019;2019;5.4;5,4
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;29;Turvapoliitikat muudeti viimati viimase 24 kuu jooksul;2019;2019;21.6;21,6
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;30;Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad;2019;2019;8.1;8,1
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;31;Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine;2019;2019;5.4;5,4
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;32;Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke;2019;2019;0;0
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;33;Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga;2019;2019;8.1;8,1
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;34;Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga;2019;2019;91.9;91,9
Ettevõtete osatähtsus, %;Veondus ja laondus;20-49;35;Kindlustus IKT turvaintsidentide vastu;2019;2019;8.1;8,1
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;1;Tugev paroolide autentimine;2019;2019;60;60
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;2;Värskeimate tarkvara versioonide kasutamine;2019;2019;65;65
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;3;Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks;2019;2019;0;0
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;4;Andmete, dokumentide, e-kirjade krüpteerimine;2019;2019;20;20
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;5;Andmete varundamine eraldi keskkonda;2019;2019;65;65
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;6;Võrgujuurdepääsu kontroll;2019;2019;57.5;57,5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;7;VPNi kasutamine;2019;2019;37.5;37,5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;8;Turvaintsidendi logifailide kopeerimine ja säilitamine analüüsiks;2019;2019;40;40
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;9;IKT riskianalüüside teostamine;2019;2019;30;30
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;10;IKT turvatestid;2019;2019;32.5;32,5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;11;Kasutatakse IKT turvalisuse meetodeid;2019;2019;75;75
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;12;Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine;2019;2019;60;60
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;13;Kohustuslikud koolitused, kohustusliku materjali lugemine;2019;2019;52.5;52,5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;14;IKT turvalisusega seonduv on fikseeritud lepingus;2019;2019;35;35
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;15;Töötajaid teavitatakse IKT turvalisusest eri viisidel;2019;2019;65;65
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;16;IKT turvalisuse teemadest ei teavitata;2019;2019;35;35
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;17;IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad;2019;2019;40;40
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;18;IKT turvalisuse tegevusi teostab väline teenusepakkuja;2019;2019;60;60
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;19;IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja;2019;2019;80;80
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;20;IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad;2019;2019;30;30
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;21;IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja;2019;2019;20;20
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;22;IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja;2019;2019;20;20
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;23;IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja;2019;2019;55;55
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;24;Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta;2019;2019;25;25
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;25;Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta;2019;2019;5;5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;26;Turvapoliitikat muudeti viimati viimase 12 kuu jooksul;2019;2019;12.5;12,5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;27;Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi;2019;2019;2.5;2,5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;28;Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi;2019;2019;10;10
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;29;Turvapoliitikat muudeti viimati viimase 24 kuu jooksul;2019;2019;15;15
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;30;Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad;2019;2019;7.5;7,5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;31;Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine;2019;2019;5;5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;32;Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke;2019;2019;5;5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;33;Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga;2019;2019;12.5;12,5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;34;Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga;2019;2019;87.5;87,5
Ettevõtete osatähtsus, %;Veondus ja laondus;50-99;35;Kindlustus IKT turvaintsidentide vastu;2019;2019;5;5
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;1;Tugev paroolide autentimine;2019;2019;96.7;96,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;2;Värskeimate tarkvara versioonide kasutamine;2019;2019;90;90
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;3;Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks;2019;2019;13.3;13,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;4;Andmete, dokumentide, e-kirjade krüpteerimine;2019;2019;43.3;43,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;5;Andmete varundamine eraldi keskkonda;2019;2019;83.3;83,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;6;Võrgujuurdepääsu kontroll;2019;2019;86.7;86,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;7;VPNi kasutamine;2019;2019;76.7;76,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;8;Turvaintsidendi logifailide kopeerimine ja säilitamine analüüsiks;2019;2019;60;60
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;9;IKT riskianalüüside teostamine;2019;2019;73.3;73,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;10;IKT turvatestid;2019;2019;66.7;66,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;11;Kasutatakse IKT turvalisuse meetodeid;2019;2019;100;100
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;12;Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine;2019;2019;70;70
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;13;Kohustuslikud koolitused, kohustusliku materjali lugemine;2019;2019;73.3;73,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;14;IKT turvalisusega seonduv on fikseeritud lepingus;2019;2019;40;40
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;15;Töötajaid teavitatakse IKT turvalisusest eri viisidel;2019;2019;83.3;83,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;16;IKT turvalisuse teemadest ei teavitata;2019;2019;16.7;16,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;17;IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad;2019;2019;60;60
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;18;IKT turvalisuse tegevusi teostab väline teenusepakkuja;2019;2019;63.3;63,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;19;IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja;2019;2019;96.7;96,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;20;IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad;2019;2019;56.7;56,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;21;IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja;2019;2019;30;30
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;22;IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja;2019;2019;36.7;36,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;23;IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja;2019;2019;60;60
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;24;Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta;2019;2019;60;60
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;25;Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta;2019;2019;40;40
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;26;Turvapoliitikat muudeti viimati viimase 12 kuu jooksul;2019;2019;46.7;46,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;27;Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi;2019;2019;10;10
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;28;Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi;2019;2019;3.3;3,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;29;Turvapoliitikat muudeti viimati viimase 24 kuu jooksul;2019;2019;56.7;56,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;30;Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad;2019;2019;3.3;3,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;31;Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine;2019;2019;3.3;3,3
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;32;Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke;2019;2019;6.7;6,7
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;33;Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga;2019;2019;10;10
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;34;Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga;2019;2019;90;90
Ettevõtete osatähtsus, %;Veondus ja laondus;100-249;35;Kindlustus IKT turvaintsidentide vastu;2019;2019;6.7;6,7
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;1;Tugev paroolide autentimine;2019;2019;93.8;93,8
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;2;Värskeimate tarkvara versioonide kasutamine;2019;2019;93.8;93,8
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;3;Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks;2019;2019;12.5;12,5
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;4;Andmete, dokumentide, e-kirjade krüpteerimine;2019;2019;56.3;56,3
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;5;Andmete varundamine eraldi keskkonda;2019;2019;93.8;93,8
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;6;Võrgujuurdepääsu kontroll;2019;2019;100;100
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;7;VPNi kasutamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;8;Turvaintsidendi logifailide kopeerimine ja säilitamine analüüsiks;2019;2019;75;75
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;9;IKT riskianalüüside teostamine;2019;2019;87.5;87,5
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;10;IKT turvatestid;2019;2019;75;75
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;11;Kasutatakse IKT turvalisuse meetodeid;2019;2019;100;100
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;12;Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine;2019;2019;87.5;87,5
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;13;Kohustuslikud koolitused, kohustusliku materjali lugemine;2019;2019;87.5;87,5
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;14;IKT turvalisusega seonduv on fikseeritud lepingus;2019;2019;50;50
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;15;Töötajaid teavitatakse IKT turvalisusest eri viisidel;2019;2019;87.5;87,5
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;16;IKT turvalisuse teemadest ei teavitata;2019;2019;12.5;12,5
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;17;IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad;2019;2019;81.3;81,3
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;18;IKT turvalisuse tegevusi teostab väline teenusepakkuja;2019;2019;56.3;56,3
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;19;IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja;2019;2019;100;100
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;20;IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad;2019;2019;81.3;81,3
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;21;IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja;2019;2019;43.8;43,8
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;22;IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja;2019;2019;68.8;68,8
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;23;IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja;2019;2019;56.3;56,3
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;24;Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta;2019;2019;68.8;68,8
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;25;Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta;2019;2019;56.3;56,3
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;26;Turvapoliitikat muudeti viimati viimase 12 kuu jooksul;2019;2019;50;50
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;27;Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi;2019;2019;12.5;12,5
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;28;Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi;2019;2019;6.3;6,3
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;29;Turvapoliitikat muudeti viimati viimase 24 kuu jooksul;2019;2019;62.5;62,5
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;30;Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad;2019;2019;25;25
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;31;Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine;2019;2019;6.3;6,3
Ettevõtete osatähtsus, %;Veondus ja laondus;250 ja enam;32;Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke;2019;2019;6.3;6,3
